101.485,97.072,89.015,69.969,42.548,4.24
101.526,97.07,89.056,70.189,42.728,4.317
101.462,97.032,89.116,70.29,42.839,4.317
101.421,97.047,89.168,70.432,42.993,4.369
101.395,96.927,89.154,70.56,43.112,4.327
101.515,97.11,89.319,70.854,43.333,4.433
101.511,97.044,89.388,70.996,43.484,4.385
101.424,97.064,89.401,71.214,43.628,4.407
101.491,97.163,89.441,71.341,43.791,4.483
101.515,97.153,89.499,71.53,43.893,4.475
101.556,97.141,89.606,71.727,44.023,4.5
101.544,97.063,89.598,71.928,44.235,4.482
101.526,97.165,89.67,72.083,44.386,4.507
101.483,97.153,89.735,72.173,44.478,4.572
101.563,97.205,89.839,72.421,44.655,4.625
101.488,97.22,89.883,72.592,44.754,4.646
101.53,97.189,89.919,72.757,44.923,4.625
101.558,97.226,90.002,72.908,45.065,4.625
101.587,97.275,90.048,73.08,45.186,4.752
101.567,97.31,90.073,73.196,45.314,4.785
101.582,97.282,90.112,73.347,45.467,4.793
101.54,97.264,90.17,73.506,45.584,4.829
101.587,97.353,90.196,73.631,45.718,4.861
101.534,97.342,90.248,73.727,45.821,4.819
101.561,97.354,90.279,73.9,45.973,4.89
101.546,97.321,90.32,74.037,46.127,4.88
101.552,97.36,90.359,74.2,46.239,4.948
101.552,97.36,90.393,74.356,46.387,4.898
101.553,97.374,90.483,74.46,46.526,4.976
101.55,97.404,90.517,74.577,46.664,4.982
101.57,97.415,90.549,74.715,46.793,5.014
101.611,97.475,90.639,74.883,46.925,5.069
101.582,97.456,90.666,75.04,47.035,5.144
101.575,97.466,90.717,75.168,47.18,5.132
101.579,97.511,90.765,75.266,47.314,5.165
101.561,97.501,90.8,75.4,47.462,5.132
101.573,97.514,90.84,75.549,47.575,5.219
101.579,97.554,90.886,75.685,47.755,5.272
101.572,97.536,90.921,75.777,47.894,5.339
101.569,97.517,90.944,75.908,47.997,5.357
101.54,97.519,90.997,76.025,48.093,5.359
101.567,97.552,91.029,76.186,48.241,5.38
101.579,97.571,91.075,76.289,48.37,5.406
101.538,97.56,91.115,76.39,48.482,5.412
101.556,97.595,91.19,76.54,48.64,5.447
101.497,97.609,91.237,76.616,48.785,5.525
101.457,97.595,91.266,76.709,48.912,5.548
101.462,97.618,91.319,76.866,49.046,5.569
101.462,97.621,91.331,76.967,49.149,5.568
101.483,97.641,91.383,77.083,49.303,5.629
101.471,97.643,91.423,77.213,49.428,5.672
101.463,97.667,91.464,77.316,49.562,5.666
101.494,97.652,91.495,77.44,49.686,5.704
101.477,97.676,91.534,77.567,49.815,5.728
101.48,97.688,91.583,77.67,49.936,5.798
101.468,97.687,91.614,77.806,50.067,5.815
101.494,97.705,91.669,77.916,50.208,5.841
101.491,97.737,91.708,78.024,50.334,5.876
101.495,97.725,91.737,78.172,50.475,5.92
101.488,97.755,91.78,78.293,50.609,5.957
101.483,97.754,91.821,78.412,50.726,6.02
101.439,97.737,91.852,78.481,50.85,6.041
101.46,97.746,91.861,78.613,50.986,6.056
101.471,97.78,91.919,78.74,51.12,6.105
101.479,97.797,91.974,78.85,51.263,6.137
101.465,97.804,91.986,78.954,51.389,6.166
101.471,97.821,92.02,79.041,51.5,6.204
101.474,97.803,92.059,79.137,51.636,6.233
101.486,97.833,92.099,79.251,51.752,6.306
101.476,97.838,92.123,79.35,51.875,6.3
101.466,97.842,92.152,79.465,51.999,6.367
101.451,97.83,92.178,79.539,52.121,6.398
101.456,97.847,92.207,79.633,52.237,6.421
101.462,97.878,92.258,79.73,52.353,6.442
101.471,97.879,92.281,79.831,52.477,6.506
101.448,97.865,92.3,79.9,52.582,6.54
101.445,97.873,92.332,79.993,52.708,6.558
101.482,97.903,92.369,80.099,52.827,6.624
101.466,97.92,92.406,80.193,52.954,6.627
101.472,97.923,92.435,80.289,53.096,6.677
101.454,97.926,92.45,80.353,53.2,6.708
101.454,97.925,92.484,80.45,53.313,6.766
101.448,97.932,92.511,80.534,53.433,6.79
101.46,97.942,92.554,80.626,53.552,6.828
101.448,97.928,92.574,80.707,53.677,6.908
101.45,97.951,92.613,80.8,53.798,6.944
101.445,97.968,92.633,80.885,53.931,6.967
101.463,97.978,92.671,80.969,54.068,7.005
101.456,97.992,92.686,81.047,54.195,7.066
101.443,98.001,92.729,81.133,54.305,7.095
101.425,97.99,92.749,81.195,54.425,7.132
101.436,98.009,92.789,81.279,54.539,7.182
101.439,98.03,92.827,81.36,54.663,7.227
101.439,98.033,92.841,81.438,54.776,7.249
101.424,98.035,92.863,81.508,54.883,7.318
101.425,98.027,92.874,81.584,54.997,7.352
101.436,98.048,92.917,81.662,55.132,7.404
101.424,98.058,92.952,81.725,55.263,7.428
101.43,98.059,92.964,81.798,55.374,7.474
101.425,98.055,92.99,81.87,55.498,7.523
101.411,98.062,93.024,81.952,55.603,7.552
101.411,98.08,93.04,82.031,55.722,7.608
101.416,98.097,93.082,82.109,55.85,7.642
101.419,98.109,93.117,82.19,55.975,7.697
101.424,98.129,93.14,82.256,56.102,7.755
101.41,98.123,93.163,82.312,56.221,7.796
101.411,98.128,93.185,82.39,56.346,7.825
101.414,98.138,93.222,82.469,56.465,7.883
101.396,98.143,93.245,82.539,56.589,7.941
101.398,98.148,93.269,82.628,56.703,7.976
101.395,98.164,93.297,82.698,56.822,8.032
