99.876,98.196
99.901,98.216
99.905,98.232
99.907,98.238
99.896,98.247
99.899,98.265
99.902,98.279
99.908,98.288
99.905,98.299
99.91,98.308
99.907,98.32
99.91,98.332
99.904,98.338
99.91,98.352
99.918,98.37
99.916,98.38
99.908,98.383
99.913,98.393
99.902,98.389
99.905,98.399
99.908,98.412
99.919,98.431
99.913,98.431
99.913,98.441
99.904,98.445
99.913,98.462
99.918,98.477
99.899,98.473
99.915,98.488
99.913,98.495
99.918,98.503
99.916,98.517
99.905,98.515
99.915,98.528
99.907,98.538
99.921,98.549
99.915,98.557
99.922,98.561
99.928,98.566
99.916,98.579
99.91,98.592
99.908,98.601
99.915,98.596
99.911,98.605
99.915,98.625
99.913,98.639
99.915,98.631
99.901,98.633
99.904,98.643
99.907,98.653
99.919,98.674
99.918,98.671
99.911,98.68
99.904,98.688
99.924,98.706
99.93,98.72
99.927,98.73
99.919,98.74
99.916,98.744
99.922,98.746
99.928,98.756
99.93,98.772
99.931,98.785
99.928,98.805
99.944,98.817
99.94,98.82
99.936,98.819
99.944,98.822
99.939,98.843
99.944,98.853
99.957,98.863
99.954,98.868
99.94,98.869
99.939,98.875
99.947,98.886
99.959,98.904
99.948,98.909
99.953,98.927
99.954,98.929
99.962,98.936
99.963,98.95
99.965,98.95
99.969,98.965
99.968,98.981
99.966,98.993
99.977,98.999
99.969,98.993
99.957,98.996
99.965,99.013
99.968,99.02
99.971,99.028
99.976,99.037
99.98,99.055
99.98,99.06
99.982,99.069
99.976,99.066
99.983,99.069
99.974,99.077
99.98,99.092
99.992,99.106
99.989,99.106
99.98,99.103
99.979,99.11
99.977,99.121
99.977,99.132
99.997,99.146
99.989,99.147
99.982,99.147
99.974,99.147
99.985,99.159
99.988,99.156
100.005,99.178
100.005,99.185
99.995,99.197
99.974,99.19
99.977,99.191
100,99.213
99.986,99.203
99.992,99.202
99.979,99.207
99.976,99.216
99.979,99.22
99.989,99.229
99.991,99.236
99.974,99.228
99.986,99.246
99.98,99.251
99.973,99.261
99.977,99.257
99.971,99.257
99.976,99.268
99.977,99.268
99.985,99.272
99.976,99.277
99.956,99.26
99.953,99.269
99.959,99.28
99.965,99.284
99.966,99.29
99.963,99.292
99.956,99.29
99.979,99.306
99.95,99.289
99.959,99.304
99.959,99.307
99.965,99.307
99.969,99.313
99.962,99.321
99.951,99.323
99.948,99.333
99.957,99.339
99.954,99.341
99.966,99.348
99.973,99.353
99.973,99.362
99.963,99.352
99.962,99.367
99.953,99.364
99.944,99.367
99.95,99.374
99.959,99.391
99.965,99.394
99.965,99.385
99.968,99.391
99.968,99.406
99.969,99.422
99.968,99.42
99.974,99.437
99.965,99.432
99.966,99.448
99.973,99.44
99.974,99.448
99.976,99.455
99.974,99.451
99.973,99.458
99.969,99.466
99.96,99.469
99.979,99.475
99.98,99.48
99.977,99.486
99.969,99.481
99.979,99.49
99.983,99.495
99.988,99.506
99.977,99.507
99.977,99.512
99.982,99.521
99.98,99.519
99.989,99.533
99.982,99.539
99.985,99.535
100.002,99.541
99.994,99.547
99.98,99.541
99.98,99.551
99.983,99.561
99.995,99.571
99.989,99.567
99.979,99.565
99.98,99.565
99.985,99.57
99.998,99.59
99.992,99.579
99.985,99.574
99.986,99.59
99.979,99.579
99.983,99.577
99.983,99.59
99.974,99.59
99.971,99.594
99.98,99.599
99.997,99.6
100.002,99.603
99.98,99.594
99.979,99.6
99.969,99.591
99.973,99.605
99.973,99.602
99.965,99.588
99.976,99.605
99.982,99.622
99.963,99.606
99.962,99.603
99.956,99.593
99.957,99.597
99.963,99.6
99.959,99.594
99.942,99.583
