54.393
54.468
54.605
0
0
65.903
66.348
66.237
67.976
68.417
68.803
69.479
69.774
70.314
70.729
71.202
71.625
72.012
72.342
72.752
73.08
73.418
73.796
74.168
74.446
74.757
75.07
75.368
75.636
75.958
76.357
76.637
76.939
77.292
77.643
78.015
78.319
78.654
79.024
79.373
79.701
79.988
80.304
80.583
80.833
81.068
81.265
81.436
81.619
81.775
81.931
82.036
82.164
82.329
82.455
82.603
82.68
82.78
82.861
82.991
83.035
83.15
83.284
83.376
83.464
83.534
83.572
83.673
83.781
83.839
83.888
84.007
84.018
84.093
84.186
84.28
84.326
84.412
84.479
84.525
84.593
84.682
84.746
84.825
84.908
84.952
85.095
85.104
85.214
85.32
85.411
85.429
85.513
85.583
85.667
85.728
85.832
85.895
86.029
86.098
86.139
86.189
86.25
86.334
86.36
86.443
86.49
86.581
86.58
86.671
86.765
86.81
86.908
86.967
87.001
87.053
87.025
87.024
87.18
87.17
87.152
87.195
87.337
87.346
87.367
87.43
87.543
87.558
87.592
87.65
87.726
87.697
87.869
87.823
87.81
87.865
87.946
88.086
88.101
88.086
88.055
88.144
88.254
88.24
88.309
88.275
88.478
88.481
88.397
88.435
88.579
88.402
88.359
88.496
88.576
88.686
88.6
88.712
88.722
88.756
88.715
88.885
88.834
88.837
88.834
89.075
88.936
89.034
89.157
89.044
89.262
89.34
89.264
89.297
89.268
89.481
89.494
89.59
89.528
89.606
89.713
89.702
89.806
89.854
89.861
89.87
89.865
89.911
89.948
89.871
89.946
90.045
90.108
90.007
90.089
90.047
90.109
90.193
90.205
90.237
90.199
90.256
90.265
90.305
90.324
90.323
90.363
90.381
90.448
90.488
90.469
90.527
90.54
90.569
90.559
90.623
90.652
90.686
90.724
90.736
90.762
90.811
90.819
90.84
90.88
90.881
90.941
90.997
91
91.037
91.042
91.049
91.069
91.154
91.165
91.153
91.203
91.228
91.284
91.318
91.327
91.342
91.356
91.38
91.418
91.449
91.484
91.492
91.521
91.544
91.586
91.618
91.65
91.655
91.673
91.702
91.751
91.771
91.788
91.809
91.835
91.878
91.896
91.924
91.96
91.985
91.986
92.021
92.047
92.067
92.108
92.134
92.155
92.171
92.207
92.229
92.256
92.278
92.303
92.322
92.346
92.369
92.406
92.421
92.455
92.476
92.505
92.529
92.542
92.583
92.609
92.636
92.661
92.686
92.7
92.738
92.772
92.798
92.816
92.824
92.842
92.867
92.897
92.918
92.935
92.941
92.975
92.993
93.016
93.024
93.065
93.088
93.095
93.132
93.155
93.173
93.199
93.23
93.239
93.263
93.283
93.314
93.333
93.353
93.373
93.396
93.413
93.437
93.456
93.468
93.506
93.521
93.55
93.565
93.591
93.607
93.616
93.646
93.678
93.698
93.727
93.744
93.762
93.779
93.813
93.823
93.889
93.958
93.968
93.994
94.009
94.031
94.049
94.08
94.101
94.116
94.13
94.145
94.162
94.174
94.189
94.208
94.238
94.258
94.278
94.293
94.313
94.334
94.35
94.366
94.379
94.397
94.418
94.429
94.444
94.447
94.463
94.482
94.505
94.522
94.536
94.557
94.572
94.591
94.609
94.63
94.649
94.667
94.673
94.695
94.711
94.728
94.743
94.765
94.78
94.794
94.815
94.826
94.836
94.853
94.868
94.89
94.91
94.92
94.943
94.962
94.98
94.987
94.995
95.029
95.045
95.05
95.071
95.081
95.097
95.119
95.14
95.161
95.172
95.197
95.201
95.221
95.241
95.256
95.268
95.29
95.306
95.328
95.345
95.364
95.384
95.387
95.403
95.425
95.436
95.459
95.48
95.488
95.5
95.523
95.538
95.56
95.584
95.612
95.624
95.636
95.653
95.66
95.686
95.699
95.714
95.723
95.737
95.749
95.755
95.769
95.779
95.79
95.816
95.819
95.833
95.85
95.853
95.872
95.888
95.894
95.898
95.924
95.943
95.952
95.97
95.984
95.993
96.016
96.027
96.031
96.046
96.068
96.088
96.1
96.114
96.129
96.14
96.165
96.184
96.184
96.194
96.213
96.228
96.249
96.266
96.271
96.289
96.295
96.312
96.329
96.338
96.364
96.376
96.385
96.391
96.408
96.425
96.442
96.451
96.469
96.484
96.498
96.516
96.527
96.532
96.562
96.568
96.577
96.591
96.6
96.609
96.625
96.631
96.646
96.669
96.68
96.696
96.71
96.716
96.732
96.739
96.745
96.771
96.779
96.794
96.794
96.806
96.808
96.822
96.849
96.857
96.86
96.878
96.883
96.889
96.893
96.906
96.933
96.947
96.956
96.968
96.968
96.957
96.98
97.005
97.012
97.023
97.032
97.049
97.061
97.079
97.095
97.087
97.101
97.13
97.137
97.154
97.173
97.192
97.215
97.211
97.218
97.246
97.264
97.278
97.285
97.29
97.313
97.331
97.339
97.35
97.356
97.379
97.386
97.397
97.42
97.443
97.453
97.455
97.467
97.469
97.479
97.493
97.517
97.525
97.539
97.557
97.575
97.575
97.581
97.591
97.589
97.598
97.618
97.632
97.639
97.644
97.647
97.668
97.691
97.705
97.713
97.707
97.723
97.725
