99.237,100.676,96.114,95.854
99.394,100.673,96.185,96.031
99.483,100.714,96.367,96.222
99.481,100.723,96.442,96.144
99.516,100.632,96.355,96.150
99.509,100.708,96.469,96.231
99.525,100.684,96.501,96.323
99.536,100.783,96.556,96.356
99.646,100.774,96.664,96.407
99.617,100.793,96.667,96.507
99.556,100.703,96.599,96.468
99.557,100.713,96.593,96.469
99.466,100.650,96.576,96.468
99.559,100.665,96.657,96.500
99.585,100.641,96.721,96.468
99.582,100.627,96.635,96.509
99.588,100.630,96.701,96.611
99.658,100.616,96.739,96.596
99.612,100.653,96.790,96.655
99.614,100.591,96.738,96.631
99.562,100.562,96.700,96.651
99.586,100.589,96.751,96.776
99.651,100.632,96.828,96.700
99.591,100.566,96.867,96.774
99.649,100.571,96.861,96.767
99.580,100.500,96.851,96.741
99.583,100.568,96.825,96.806
99.590,100.566,96.906,96.826
99.646,100.568,96.942,96.864
99.626,100.552,96.999,96.887
99.628,100.551,97.000,96.962
99.612,100.511,96.977,96.918
99.612,100.522,97.002,96.945
99.638,100.522,97.020,96.991
99.646,100.529,97.032,97.003
99.643,100.562,97.057,97.038
99.672,100.566,97.081,97.057
99.652,100.545,97.139,97.101
99.648,100.534,97.096,97.078
99.661,100.528,97.142,97.163
99.689,100.545,97.156,97.189
99.702,100.566,97.203,97.224
99.692,100.578,97.247,97.247
99.704,100.560,97.266,97.273
99.716,100.526,97.292,97.295
99.713,100.502,97.266,97.289
99.706,100.551,97.285,97.314
99.690,100.476,97.276,97.273
99.681,100.522,97.308,97.343
99.704,100.542,97.353,97.394
99.706,100.514,97.353,97.403
99.712,100.479,97.333,97.415
99.759,100.526,97.430,97.467
99.713,100.519,97.371,97.461
99.693,100.461,97.385,97.462
99.699,100.476,97.447,97.502
99.709,100.491,97.453,97.525
99.731,100.488,97.467,97.534
99.727,100.449,97.475,97.549
99.748,100.482,97.514,97.583
99.721,100.468,97.491,97.594
99.742,100.459,97.528,97.614
99.745,100.467,97.571,97.638
99.738,100.452,97.551,97.662
99.780,100.485,97.620,97.694
99.771,100.482,97.627,97.701
99.759,100.481,97.639,97.737
99.759,100.476,97.639,97.743
99.762,100.462,97.649,97.766
99.771,100.456,97.670,97.774
99.770,100.452,97.693,97.783
99.777,100.462,97.720,97.807
99.786,100.464,97.726,97.853
99.757,100.424,97.731,97.845
99.771,100.424,97.742,97.858
99.780,100.427,97.748,97.884
99.799,100.446,97.781,97.888
99.809,100.458,97.798,97.908
99.796,100.436,97.806,97.932
99.797,100.429,97.807,97.929
99.776,100.432,97.820,97.960
99.789,100.427,97.845,97.983
99.825,100.467,97.882,98.015
99.800,100.430,97.876,98.012
99.785,100.424,97.870,98.006
99.805,100.415,97.900,98.042
99.811,100.426,97.931,98.055
99.811,100.420,97.931,98.073
99.820,100.415,97.948,98.094
99.818,100.429,97.960,98.108
99.820,100.418,97.977,98.111
99.829,100.409,98.003,98.131
99.815,100.406,98.009,98.163
99.808,100.421,98.021,98.169
99.852,100.433,98.062,98.201
99.846,100.427,98.065,98.221
99.840,100.430,98.091,98.236
99.866,100.426,98.094,98.250
99.854,100.421,98.120,98.256
99.858,100.423,98.125,98.282
99.870,100.446,98.143,98.299
99.872,100.433,98.141,98.299
99.872,100.410,98.160,98.296
99.858,100.404,98.161,98.311
99.875,100.423,98.190,98.344
99.867,100.407,98.192,98.338
99.878,100.409,98.213,98.370
99.878,100.404,98.225,98.373
99.886,100.414,98.230,98.396
99.875,100.427,98.248,98.416
99.899,100.433,98.271,98.433
99.904,100.429,98.280,98.450
99.907,100.438,98.293,98.457
99.913,100.435,98.322,98.468
99.908,100.435,98.337,98.491
99.913,100.423,98.344,98.505
99.915,100.433,98.346,98.512
99.930,100.436,98.372,98.537
99.931,100.438,98.392,98.546
99.940,100.441,98.395,98.575
99.942,100.452,98.418,98.579
99.957,100.464,98.451,98.608
99.974,100.462,98.463,98.630
99.959,100.446,98.465,98.633
99.954,100.444,98.470,98.633
99.951,100.447,98.482,98.650
99.965,100.450,98.500,98.663
99.962,100.443,98.500,98.671
99.969,100.444,98.515,98.692
99.977,100.456,98.534,98.705
99.985,100.453,98.558,98.717
99.985,100.449,98.561,98.724
99.988,100.458,98.578,98.735
99.969,100.450,98.581,98.730
99.983,100.452,98.587,98.752
99.977,100.444,98.607,98.759
99.997,100.452,98.616,98.782
100.012,100.453,98.625,98.792
100.009,100.452,98.643,98.810
100.009,100.461,98.666,98.827
100.017,100.467,98.672,98.848
100.023,100.478,98.691,98.863
100.018,100.465,98.694,98.860
100.027,100.465,98.705,98.869
100.032,100.471,98.724,98.889
100.026,100.462,98.724,98.901
100.044,100.468,98.743,98.917
100.038,100.473,98.750,98.930
100.041,100.478,98.759,98.940
100.046,100.475,98.775,98.956
100.047,100.471,98.790,98.972
100.061,100.475,98.802,98.982
100.055,100.478,98.813,98.991
100.061,100.490,98.828,98.994
100.067,100.484,98.831,99.014
100.067,100.487,98.849,99.023
100.075,100.496,98.871,99.037
100.081,100.482,98.877,99.052
100.087,100.494,98.892,99.065
100.098,100.504,98.906,99.081
100.104,100.502,98.921,99.100
100.082,100.497,98.923,99.101
100.099,100.496,98.933,99.112
100.111,100.502,98.947,99.136
100.111,100.520,98.967,99.149
100.117,100.516,98.970,99.158
100.139,100.542,99.008,99.188
100.137,100.539,99.011,99.199
100.139,100.536,99.023,99.217
100.146,100.539,99.026,99.225
100.157,100.543,99.051,99.236
100.165,100.557,99.069,99.255
100.183,100.574,99.100,99.292
100.175,100.548,99.094,99.290
100.169,100.539,99.104,99.290
