1,90.573
1,90.611
1,90.623
1,90.659
1,90.652
1,90.718
1,90.741
1,90.759
1,90.8
1,90.799
1,90.858
1,90.883
1,90.897
1,90.93
1,90.944
1,90.977
1,90.994
1,91.029
1,91.042
1,91.043
1,91.077
1,91.081
1,91.133
1,91.151
1,91.162
1,91.187
1,91.216
1,91.234
1,91.287
1,91.296
1,91.304
1,91.347
1,91.386
1,91.411
1,91.426
1,91.443
1,91.484
1,91.508
1,91.521
1,91.57
1,91.6
1,91.624
1,91.655
1,91.69
1,91.708
1,91.728
1,91.766
1,91.792
1,91.814
1,91.835
1,91.866
1,91.895
1,91.939
1,91.971
1,91.995
1,92.024
1,92.053
1,92.101
1,92.13
1,92.154
1,92.198
1,92.241
1,92.264
1,92.294
1,92.332
1,92.366
1,92.407
1,92.456
1,92.484
1,92.509
1,92.537
1,92.569
1,92.606
1,92.622
1,92.657
1,92.699
1,92.743
1,92.773
1,92.816
1,92.828
1,92.867
1,92.897
1,92.94
1,92.979
1,93.016
1,93.057
1,93.097
1,93.129
1,93.164
1,93.199
1,93.24
1,93.265
1,93.315
1,93.34
1,93.379
1,93.408
1,93.446
1,93.478
1,93.517
1,93.561
1,93.591
1,93.629
1,93.666
1,93.703
1,93.741
1,93.781
1,93.817
1,93.849
1,93.889
1,93.933
1,93.976
1,94.012
1,94.069
1,94.098
1,94.141
1,94.177
1,94.215
1,94.266
1,94.331
1,94.368
1,94.402
1,94.449
1,94.475
1,94.513
1,94.545
1,94.583
1,94.614
1,94.652
1,94.678
1,94.71
1,94.733
1,94.762
1,94.781
1,94.812
1,94.838
1,94.852
1,94.864
1,94.887
1,94.901
1,94.911
1,94.93
1,94.93
1,94.925
1,94.943
1,94.952
1,94.951
1,94.954
1,94.958
1,94.965
1,94.972
1,94.977
1,94.984
1,94.997
1,95.013
1,95.01
1,95.024
1,95.036
1,95.045
1,95.058
1,95.078
1,95.091
1,95.108
1,95.125
1,95.154
1,95.164
1,95.189
1,95.189
1,95.209
1,95.236
1,95.256
1,95.27
1,95.279
1,95.3
1,95.335
1,95.348
1,95.37
1,95.396
1,95.418
1,95.45
1,95.459
1,95.48
1,95.506
1,95.526
1,95.54
1,95.567
1,95.586
1,95.607
1,95.641
1,95.662
1,95.679
1,95.705
1,95.723
1,95.746
1,95.769
1,95.792
1,95.821
1,95.844
1,95.866
1,95.871
1,95.903
1,95.92
1,95.946
1,95.967
1,95.988
1,96.019
1,96.043
1,96.063
1,96.094
1,96.12
1,96.132
1,96.156
1,96.182
1,96.208
1,96.237
1,96.265
1,96.297
1,96.317
1,96.342
1,96.368
1,96.39
1,96.414
1,96.429
1,96.46
1,96.475
1,96.492
1,96.509
1,96.53
1,96.55
1,96.567
1,96.587
1,96.603
1,96.619
1,96.635
1,96.649
1,96.664
1,96.687
1,96.719
1,96.732
1,96.741
1,96.77
1,96.788
1,96.806
1,96.832
1,96.852
1,96.864
1,96.88
1,96.906
1,96.935
1,96.954
1,96.968
1,96.994
1,97.018
1,97.029
1,97.055
1,97.067
1,97.087
1,97.112
1,97.137
1,97.142
1,97.163
1,97.18
1,97.215
1,97.227
1,97.247
1,97.273
1,97.276
1,97.308
1,97.328
1,97.342
1,97.362
1,97.377
1,97.391
1,97.401
1,97.424
1,97.449
1,97.47
1,97.479
1,97.504
1,97.519
1,97.539
1,97.568
1,97.577
1,97.594
1,97.614
1,97.623
1,97.652
1,97.668
1,97.681
1,97.696
1,97.707
1,97.71
1,97.729
1,97.755
1,97.78
1,97.791
1,97.798
1,97.818
1,97.842
1,97.85
1,97.864
1,97.887
1,97.887
1,97.905
1,97.932
1,97.943
1,97.955
1,97.972
1,97.993
1,98.006
1,98.019
1,98.033
1,98.041
1,98.053
1,98.071
1,98.094
1,98.108
1,98.117
1,98.134
1,98.137
1,98.154
1,98.174
1,98.193
1,98.212
1,98.221
1,98.236
1,98.245
1,98.273
1,98.296
1,98.311
1,98.322
1,98.329
1,98.346
1,98.369
1,98.387
1,98.404
1,98.427
1,98.445
1,98.459
1,98.462
1,98.476
1,98.492
1,98.52
1,98.54
1,98.55
1,98.555
1,98.567
1,98.579
1,98.604
1,98.625
1,98.639
1,98.648
1,98.671
1,98.689
1,98.709
1,98.724
1,98.734
1,98.75
1,98.778
1,98.785
1,98.798
1,98.807
1,98.811
1,98.837
1,98.846
1,98.872
1,98.891
1,98.915
1,98.917
1,98.921
1,98.941
1,98.958
1,98.975
1,98.976
1,98.979
1,98.996
1,99.011
1,99.03
1,99.046
1,99.045
1,99.062
1,99.055
1,99.083
1,99.091
1,99.107
1,99.118
1,99.136
1,99.135
1,99.135
1,99.162
1,99.164
1,99.173
1,99.173
1,99.188
1,99.19
1,99.214
1,99.225
1,99.214
1,99.243
1,99.242
1,99.257
1,99.269
1,99.258
1,99.263
1,99.274
1,99.3
1,99.303
1,99.304
1,99.292
1,99.297
1,99.301
1,99.31
1,99.329
1,99.327
1,99.339
1,99.341
1,99.348
1,99.362
1,99.355
1,99.364
1,99.376
1,99.373
1,99.371
1,99.387
1,99.382
1,99.405
1,99.426
1,99.445
1,99.432
1,99.435
1,99.431
1,99.434
1,99.443
1,99.457
1,99.463
1,99.471
1,99.474
1,99.49
1,99.496
1,99.504
1,99.53
1,99.527
1,99.525
1,99.525
1,99.525
1,99.535
1,99.548
1,99.541
1,99.547
1,99.557
1,99.577
1,99.576
1,99.579
1,99.583
1,99.586
1,99.59
1,99.609
1,99.6
1,99.603
1,99.617
1,99.611
1,99.625
1,99.623
1,99.628
1,99.629
1,99.628
1,99.625
1,99.637
1,99.649
1,99.664
1,99.66
1,99.666
1,99.66
1,99.664
1,99.692
1,99.683
1,99.666
1,99.678
1,99.675
1,99.677
1,99.684
1,99.681
1,99.681
1,99.686
1,99.698
1,99.719
1,99.692
1,99.686
1,99.686
1,99.696
1,99.686
1,99.678
1,99.695
1,99.709
1,99.687
1,99.699
1,99.683
1,99.677
1,99.686
1,99.683
1,99.667
1,99.663
1,99.669
1,99.658
1,99.652
1,99.643
1,99.644
1,99.641
1,99.625
1,99.617
1,99.594
1,99.591
1,99.585
1,99.567
1,99.551
1,99.557
1,99.541
1,99.515
1,99.516
1,99.498
1,99.486
1,99.469
1,99.458
1,99.446
1,99.428
1,99.414
1,99.387
1,99.387
1,99.362
1,99.352
1,99.323
1,99.284
1,99.275
1,99.242
1,99.219
1,99.188
1,99.155
1,99.132
1,99.112
1,99.075
1,99.065
1,99.046
1,99.039
1,99.045
1,99.033
1,99.04
1,99.054
1,99.06
1,99.074
1,99.091
1,99.103
1,99.124
1,99.146
1,99.17
1,99.193
1,99.219
1,99.239
1,99.258
1,99.289
1,99.319
1,99.341
1,99.382
1,99.413
1,99.431
1,99.466
1,99.489
1,99.524
1,99.551
1,99.59
1,99.606
1,99.64
1,99.678
1,99.706
1,99.721
1,99.759
1,99.789
1,99.812
1,99.835
1,99.857
1,99.878
1,99.892
1,99.91
1,99.939
1,99.963
1,99.977
1,99.985
1,100.006
1,100.024
1,100.043
1,100.06
1,100.066
1,100.092
1,100.108
1,100.113
1,100.114
1,100.128
1,100.142
1,100.142
1,100.162
1,100.169
1,100.175
1,100.179
1,100.177
1,100.174
1,100.182
1,100.186
1,100.198
1,100.192
1,100.195
1,100.188
1,100.2
1,100.203
1,100.186
1,100.186
1,100.204
1,100.197
1,100.194
1,100.192
1,100.2
1,100.189
1,100.183
1,100.18
1,100.168
1,100.166
1,100.166
1,100.163
1,100.16
1,100.142
1,100.143
1,100.133
1,100.128
1,100.134
1,100.139
1,100.136
1,100.136
1,100.125
1,100.121
1,100.122
1,100.128
1,100.117
1,100.107
1,100.102
1,100.108
1,100.099
1,100.099
1,100.099
1,100.102
1,100.092
1,100.117
1,100.114
1,100.093
1,100.087
1,100.101
1,100.099
1,100.076
1,100.05
1,100.089
1,100.101
1,100.076
1,100.044
1,100.055
1,100.089
1,100.087
1,100.044
1,100.024
1,100.037
1,100.043
1,100.031
1,100.049
1,100.055
1,100.043
1,100.021
1,99.994
1,99.985
1,99.988
1,99.994
1,99.98
1,99.985
1,99.979
1,99.954
1,99.957
1,99.956
1,99.954
1,99.995
