82.806,53.928,17.955,15.323,-0.069
82.770,53.819,17.958,15.222,-0.018
82.680,53.889,17.909,15.146,-0.009
82.726,53.879,17.915,15.143,0.027
82.785,53.947,17.886,15.140,0.032
82.730,53.886,17.882,15.094,-0.067
82.704,53.836,17.816,15.073,-0.020
82.813,53.906,17.804,15.044,-0.114
82.918,53.860,17.789,14.972,0.053
82.787,53.857,17.780,15.045,-0.087
82.779,53.831,17.705,14.928,0.017
82.835,53.787,17.612,14.909,-0.027
82.759,53.825,17.705,15.015,-0.043
82.884,53.857,17.734,14.851,-0.027
82.890,53.787,17.674,14.775,-0.032
82.916,53.886,17.682,14.793,-0.092
83.073,53.934,17.703,14.851,-0.017
83.136,54.015,17.680,14.699,-0.128
82.883,53.941,17.656,14.659,0.032
83.047,53.859,17.583,14.647,-0.185
83.008,54.008,17.575,14.639,-0.084
83.057,53.972,17.488,14.575,0.061
83.052,54.053,17.471,14.633,-0.047
83.018,54.057,17.514,14.568,-0.044
83.195,54.181,17.603,14.510,-0.136
83.041,54.053,17.445,14.536,-0.121
83.170,54.161,17.497,14.537,-0.060
83.250,54.140,17.531,14.603,-0.137
83.133,54.059,17.389,14.569,-0.003
83.054,54.182,17.429,14.452,-0.087
83.035,54.137,17.523,14.502,-0.122
83.336,54.291,17.612,14.438,-0.110
83.363,54.295,17.540,14.478,-0.012
83.311,54.300,17.545,14.511,-0.067
83.319,54.355,17.555,14.471,-0.108
83.354,54.292,17.592,14.417,-0.034
83.333,54.436,17.564,14.420,-0.069
83.459,54.462,17.606,14.537,-0.026
83.380,54.510,17.604,14.461,-0.107
83.412,54.597,17.726,14.354,-0.046
83.479,54.645,17.691,14.326,-0.113
83.585,54.817,17.787,14.433,-0.055
83.701,54.967,17.886,14.384,-0.099
83.809,55.070,17.857,14.522,-0.093
83.723,55.064,17.874,14.510,0.002
83.702,55.136,17.950,14.508,-0.099
83.749,55.215,18.019,14.510,-0.073
83.788,55.273,18.011,14.555,0.085
83.939,55.382,18.060,14.626,-0.002
83.994,55.450,18.074,14.557,-0.003
83.954,55.508,18.111,14.609,0.000
84.058,55.630,18.185,14.597,0.005
84.035,55.676,18.205,14.595,0.003
84.207,55.846,18.275,14.632,-0.061
84.138,55.872,18.292,14.699,0.006
84.183,55.966,18.404,14.714,-0.108
84.230,56.067,18.475,14.728,-0.018
84.288,56.212,18.515,14.754,-0.046
84.360,56.299,18.584,14.775,0.012
84.416,56.355,18.657,14.804,0.012
84.401,56.485,18.709,14.868,0.061
84.518,56.595,18.756,14.873,-0.006
84.575,56.702,18.858,14.944,-0.046
84.589,56.807,18.948,14.995,-0.018
84.598,56.950,19.028,15.009,-0.020
84.663,57.001,19.099,15.079,0.032
84.720,57.144,19.197,15.082,-0.015
84.790,57.211,19.260,15.184,0.063
84.822,57.321,19.318,15.202,0.000
84.856,57.446,19.409,15.250,0.023
84.987,57.532,19.482,15.300,-0.008
84.991,57.669,19.559,15.340,0.000
85.034,57.742,19.650,15.402,0.000
85.077,57.855,19.736,15.456,-0.035
85.120,57.988,19.783,15.517,-0.014
85.159,58.081,19.876,15.530,0.003
85.245,58.186,19.952,15.599,0.002
85.245,58.272,20.035,15.640,-0.014
85.289,58.353,20.099,15.688,0.027
85.370,58.464,20.177,15.733,0.017
85.384,58.568,20.265,15.770,-0.012
85.440,58.690,20.341,15.828,-0.003
85.495,58.789,20.430,15.881,0.003
85.536,58.887,20.499,15.936,-0.008
85.555,58.961,20.561,16.016,-0.008
85.654,59.068,20.663,16.042,-0.017
85.661,59.152,20.726,16.078,0.015
85.686,59.225,20.792,16.115,0.012
85.699,59.314,20.869,16.159,-0.011
85.757,59.421,20.937,16.205,0.006
85.799,59.491,21.017,16.269,-0.018
85.805,59.550,21.078,16.284,0.017
85.863,59.650,21.144,16.331,0.005
85.921,59.760,21.223,16.399,0.002
85.947,59.850,21.297,16.423,0.003
85.965,59.933,21.356,16.469,0.006
85.995,60.001,21.426,16.512,-0.003
86.067,60.089,21.495,16.557,-0.011
86.061,60.147,21.561,16.594,-0.012
86.131,60.226,21.623,16.632,-0.014
86.150,60.298,21.686,16.672,-0.003
86.176,60.393,21.739,16.707,0.000
86.209,60.463,21.811,16.736,-0.002
86.247,60.541,21.875,16.782,0.003
86.302,60.634,21.951,16.824,-0.003
86.336,60.689,22.009,16.869,-0.003
86.349,60.773,22.078,16.917,-0.009
86.400,60.844,22.147,16.942,-0.003
86.429,60.928,22.206,16.985,-0.017
86.462,61.009,22.281,17.006,-0.006
86.505,61.079,22.337,17.067,0.008
86.516,61.171,22.391,17.101,0.023
86.562,61.240,22.462,17.137,-0.006
86.586,61.317,22.533,17.177,0.000
86.621,61.397,22.597,17.216,0.009
86.647,61.455,22.643,17.247,0.017
86.688,61.537,22.720,17.285,0.023
86.731,61.606,22.781,17.325,0.000
86.754,61.685,22.844,17.365,0.005
86.784,61.761,22.906,17.406,0.000
86.818,61.829,22.957,17.445,-0.002
86.850,61.890,23.021,17.488,-0.009
86.893,61.975,23.096,17.516,0.000
86.899,62.064,23.151,17.551,-0.012
86.922,62.132,23.213,17.590,-0.002
86.989,62.207,23.289,17.622,0.000
87.013,62.283,23.354,17.661,0.002
87.039,62.363,23.416,17.708,0.003
87.057,62.421,23.489,17.752,0.000
87.117,62.509,23.566,17.801,0.008
87.143,62.602,23.645,17.844,0.005
87.177,62.689,23.715,17.880,0.000
87.206,62.761,23.773,17.914,0.011
87.236,62.834,23.840,17.963,-0.002
87.270,62.921,23.924,18.011,0.000
87.326,63.005,24.007,18.059,-0.002
87.337,63.063,24.066,18.102,-0.011
87.373,63.168,24.153,18.144,-0.002
87.413,63.263,24.228,18.188,0.000
87.448,63.335,24.304,18.242,0.000
87.479,63.419,24.377,18.282,0.000
87.508,63.498,24.452,18.332,0.003
87.541,63.574,24.536,18.376,0.008
87.579,63.670,24.612,18.423,0.002
87.608,63.751,24.704,18.472,0.003
87.645,63.846,24.779,18.533,0.002
87.674,63.924,24.855,18.582,-0.003
87.729,64.021,24.947,18.634,0.002
87.758,64.114,25.034,18.684,0.006
87.808,64.207,25.119,18.738,0.002
87.840,64.297,25.211,18.794,0.011
87.875,64.391,25.301,18.855,0.003
87.909,64.490,25.389,18.912,-0.003
87.958,64.580,25.484,18.971,-0.002
87.996,64.674,25.581,19.032,0.005
88.040,64.780,25.673,19.086,0.005
88.081,64.874,25.768,19.157,0.000
88.118,64.973,25.873,19.217,0.012
88.164,65.076,25.975,19.278,0.011
88.205,65.182,26.076,19.344,0.014
88.246,65.274,26.175,19.411,0.012
88.289,65.375,26.270,19.467,0.005
88.329,65.465,26.366,19.536,0.006
88.353,65.558,26.459,19.597,0.003
88.382,65.642,26.549,19.650,0.002
88.412,65.727,26.642,19.711,0.008
88.452,65.820,26.744,19.785,0.000
88.489,65.913,26.843,19.843,0.002
88.525,66.005,26.941,19.910,0.005
88.556,66.103,27.043,19.977,0.006
88.600,66.193,27.141,20.038,0.002
88.637,66.286,27.245,20.110,0.000
88.670,66.389,27.342,20.174,0.005
88.702,66.479,27.444,20.244,0.011
88.739,66.574,27.550,20.316,0.008
88.776,66.666,27.660,20.387,0.005
88.826,66.772,27.766,20.462,0.003
88.857,66.870,27.882,20.540,0.002
88.898,66.972,27.991,20.610,0.009
88.936,67.070,28.105,20.694,0.014
88.969,67.177,28.220,20.770,0.006
89.017,67.281,28.337,20.853,0.011
89.064,67.381,28.456,20.934,0.008
89.105,67.491,28.580,21.013,0.015
89.148,67.601,28.694,21.100,0.015
89.185,67.703,28.818,21.188,0.008
89.221,67.809,28.941,21.272,0.008
89.267,67.912,29.063,21.356,0.012
89.308,68.016,29.182,21.442,0.008
89.352,68.124,29.301,21.526,0.003
89.381,68.227,29.417,21.606,0.009
89.420,68.329,29.543,21.693,0.015
89.458,68.428,29.669,21.786,0.014
89.513,68.538,29.799,21.875,0.011
89.548,68.642,29.912,21.960,0.021
89.583,68.744,30.051,22.050,0.015
89.635,68.846,30.174,22.141,0.020
89.674,68.953,30.293,22.232,0.027
89.714,69.055,30.421,22.322,0.023
89.752,69.159,30.553,22.421,0.021
89.789,69.264,30.684,22.517,0.018
89.832,69.365,30.812,22.607,0.020
89.877,69.481,30.949,22.708,0.014
89.923,69.586,31.085,22.807,0.021
89.963,69.695,31.223,22.905,0.014
89.998,69.801,31.352,23.004,0.029
90.056,69.917,31.490,23.102,0.023
90.080,70.024,31.624,23.206,0.026
90.128,70.117,31.757,23.305,0.031
90.172,70.230,31.905,23.409,0.031
90.219,70.343,32.034,23.511,0.031
90.240,70.441,32.166,23.605,0.031
90.327,70.610,32.381,23.779,0.043
90.405,70.792,32.619,23.958,0.066
90.436,70.877,32.745,24.051,0.064
90.479,70.979,32.875,24.149,0.066
90.526,71.071,32.997,24.243,0.066
90.553,71.169,33.124,24.338,0.069
90.594,71.268,33.241,24.428,0.066
90.640,71.370,33.371,24.524,0.070
90.666,71.458,33.495,24.615,0.072
90.698,71.544,33.621,24.713,0.069
90.736,71.634,33.746,24.811,0.069
90.776,71.733,33.870,24.911,0.067
90.808,71.829,33.997,25.003,0.070
90.840,71.916,34.126,25.104,0.076
90.868,72.000,34.253,25.200,0.079
90.904,72.102,34.387,25.305,0.078
90.941,72.197,34.518,25.407,0.078
90.979,72.290,34.650,25.504,0.076
91.000,72.380,34.781,25.607,0.082
91.039,72.478,34.912,25.711,0.085
91.068,72.566,35.040,25.810,0.084
91.098,72.650,35.173,25.911,0.090
91.130,72.743,35.300,26.010,0.089
91.167,72.832,35.434,26.112,0.090
91.187,72.908,35.551,26.208,0.092
91.209,72.984,35.680,26.308,0.092
91.241,73.082,35.814,26.407,0.095
91.267,73.158,35.933,26.508,0.095
91.292,73.244,36.050,26.602,0.102
91.319,73.325,36.180,26.703,0.105
91.354,73.413,36.305,26.802,0.105
91.376,73.492,36.429,26.901,0.105
91.400,73.573,36.555,27.003,0.107
91.422,73.653,36.681,27.097,0.111
91.447,73.729,36.803,27.194,0.114
91.473,73.808,36.925,27.293,0.116
91.502,73.895,37.056,27.391,0.119
91.536,73.981,37.183,27.498,0.121
91.566,74.071,37.315,27.600,0.124
91.594,74.158,37.445,27.705,0.122
91.618,74.236,37.575,27.808,0.128
91.650,74.327,37.706,27.914,0.128
91.675,74.406,37.836,28.020,0.133
91.702,74.498,37.967,28.127,0.136
91.730,74.579,38.101,28.229,0.139
91.768,74.663,38.248,28.345,0.142
91.789,74.745,38.374,28.445,0.145
91.818,74.831,38.501,28.551,0.150
91.846,74.918,38.635,28.654,0.156
91.879,74.997,38.759,28.761,0.156
91.902,75.076,38.892,28.867,0.159
91.931,75.163,39.021,28.970,0.163
91.962,75.243,39.151,29.073,0.163
91.988,75.313,39.270,29.173,0.169
92.006,75.398,39.394,29.277,0.174
92.046,75.487,39.528,29.382,0.179
92.078,75.563,39.653,29.491,0.183
92.111,75.650,39.786,29.594,0.185
92.143,75.731,39.920,29.701,0.192
92.162,75.815,40.042,29.802,0.195
92.192,75.903,40.182,29.913,0.197
92.218,75.974,40.311,30.019,0.203
92.236,76.051,40.440,30.125,0.209
92.284,76.143,40.581,30.237,0.212
92.310,76.222,40.710,30.350,0.217
92.326,76.295,40.842,30.458,0.217
92.368,76.389,40.981,30.573,0.227
92.400,76.472,41.119,30.687,0.237
92.422,76.555,41.252,30.797,0.241
92.458,76.637,41.393,30.913,0.244
92.485,76.732,41.534,31.029,0.249
92.516,76.817,41.672,31.146,0.253
92.537,76.891,41.806,31.255,0.264
92.566,76.979,41.942,31.367,0.266
92.592,77.058,42.079,31.480,0.275
92.621,77.135,42.210,31.596,0.282
92.664,77.228,42.354,31.715,0.287
92.691,77.313,42.494,31.833,0.293
92.717,77.391,42.630,31.949,0.301
92.751,77.477,42.770,32.062,0.310
92.780,77.559,42.917,32.187,0.316
92.809,77.646,43.057,32.306,0.322
92.830,77.727,43.193,32.423,0.328
92.867,77.814,43.341,32.549,0.339
92.900,77.893,43.484,32.668,0.345
92.924,77.975,43.631,32.794,0.352
92.957,78.065,43.784,32.924,0.362
92.987,78.154,43.938,33.060,0.372
93.015,78.241,44.093,33.189,0.385
93.054,78.342,44.252,33.327,0.391
93.092,78.430,44.414,33.463,0.401
93.121,78.523,44.580,33.601,0.412
93.152,78.618,44.742,33.740,0.421
93.192,78.708,44.901,33.884,0.436
93.224,78.802,45.067,34.024,0.447
93.250,78.891,45.227,34.164,0.458
93.289,78.984,45.395,34.308,0.471
93.324,79.077,45.552,34.444,0.479
93.362,79.170,45.709,34.578,0.490
93.398,79.259,45.857,34.711,0.502
93.423,79.346,46.014,34.843,0.513
93.451,79.427,46.162,34.972,0.523
93.483,79.504,46.307,35.101,0.536
93.501,79.581,46.445,35.223,0.546
93.541,79.671,46.591,35.350,0.558
93.562,79.742,46.738,35.481,0.572
93.587,79.820,46.883,35.608,0.581
93.619,79.901,47.028,35.733,0.597
93.643,79.973,47.165,35.861,0.607
